№,Символ,Кільк.,Імовірність,%
5871,ХТИ,2,4.0e-05,0.00397
5872,ХТО,15,0.0003,0.02979
5873,ХТР,2,4.0e-05,0.00397
5874,ХУЄ,4,8.0e-05,0.00794
5875,ХУВ,7,0.00014,0.0139
5876,ХУД,4,8.0e-05,0.00794
5877,ХУЖ,1,2.0e-05,0.00199
5878,ХУЙ,1,2.0e-05,0.00199
5879,ХУЛ,1,2.0e-05,0.00199
5880,ХУН,2,4.0e-05,0.00397
5881,ХУР,1,2.0e-05,0.00199
5882,ХУС,1,2.0e-05,0.00199
5883,ХУТ,5,0.0001,0.00993
5884,ХУЧ,2,4.0e-05,0.00397
5885,ХФУ,1,2.0e-05,0.00199
5886,ХХТ,1,2.0e-05,0.00199
5887,ХЦИ,1,2.0e-05,0.00199
5888,ХЧА,2,4.0e-05,0.00397
5889,ХЧО,1,2.0e-05,0.00199
5890,ХШІ,1,2.0e-05,0.00199
5891,ХЩЕ,1,2.0e-05,0.00199
5892,ХЩО,2,4.0e-05,0.00397
5893,ХЯК,1,2.0e-05,0.00199
5894,ЦІЄ,9,0.00018,0.01787
5895,ЦІІ,1,2.0e-05,0.00199
5896,ЦІЇ,6,0.00012,0.01192
5897,ЦІА,1,2.0e-05,0.00199
5898,ЦІВ,1,2.0e-05,0.00199
5899,ЦІГ,1,2.0e-05,0.00199
5900,ЦІД,7,0.00014,0.0139
5901,ЦІЖ,2,4.0e-05,0.00397
5902,ЦІЗ,1,2.0e-05,0.00199
5903,ЦІЙ,8,0.00016,0.01589
5904,ЦІК,10,0.0002,0.01986
5905,ЦІЛ,17,0.00034,0.03376
5906,ЦІМ,2,4.0e-05,0.00397
5907,ЦІН,6,0.00012,0.01192
5908,ЦІО,1,2.0e-05,0.00199
5909,ЦІП,3,6.0e-05,0.00596
5910,ЦІР,1,2.0e-05,0.00199
5911,ЦІС,1,2.0e-05,0.00199
5912,ЦІТ,2,4.0e-05,0.00397
5913,ЦІХ,1,2.0e-05,0.00199
5914,ЦІЧ,3,6.0e-05,0.00596
5915,ЦІЩ,1,2.0e-05,0.00199
5916,ЦІЮ,3,6.0e-05,0.00596
5917,ЦІЯ,2,4.0e-05,0.00397
5918,ЦАВ,2,4.0e-05,0.00397
5919,ЦАР,1,2.0e-05,0.00199
5920,ЦВІ,2,4.0e-05,0.00397
5921,ЦВЯ,1,2.0e-05,0.00199
5922,ЦЕЄ,2,4.0e-05,0.00397
5923,ЦЕІ,2,4.0e-05,0.00397
5924,ЦЕА,3,6.0e-05,0.00596
5925,ЦЕБ,5,0.0001,0.00993
5926,ЦЕВ,10,0.0002,0.01986
5927,ЦЕД,6,0.00012,0.01192
5928,ЦЕЖ,5,0.0001,0.00993
5929,ЦЕЗ,6,0.00012,0.01192
5930,ЦЕЙ,27,0.00054,0.05362
5931,ЦЕК,3,6.0e-05,0.00596
5932,ЦЕЛ,4,8.0e-05,0.00794
5933,ЦЕМ,20,0.0004,0.03972
5934,ЦЕН,7,0.00014,0.0139
5935,ЦЕО,2,4.0e-05,0.00397
5936,ЦЕП,4,8.0e-05,0.00794
5937,ЦЕР,2,4.0e-05,0.00397
5938,ЦЕС,4,8.0e-05,0.00794
5939,ЦЕТ,7,0.00014,0.0139
5940,ЦЕЦ,1,2.0e-05,0.00199
5941,ЦЕЧ,1,2.0e-05,0.00199
5942,ЦЕЩ,3,6.0e-05,0.00596
5943,ЦЕЯ,2,4.0e-05,0.00397
5944,ЦИД,1,2.0e-05,0.00199
5945,ЦИМ,6,0.00012,0.01192
5946,ЦИН,1,2.0e-05,0.00199
5947,ЦИП,1,2.0e-05,0.00199
5948,ЦИФ,2,4.0e-05,0.00397
5949,ЦИХ,8,0.00016,0.01589
5950,ЦНИ,1,2.0e-05,0.00199
5951,ЦНО,2,4.0e-05,0.00397
5952,ЦУЗ,2,4.0e-05,0.00397
5953,ЦЬЇ,1,2.0e-05,0.00199
5954,ЦЬА,2,4.0e-05,0.00397
5955,ЦЬВ,1,2.0e-05,0.00199
5956,ЦЬГ,1,2.0e-05,0.00199
5957,ЦЬЗ,1,2.0e-05,0.00199
5958,ЦЬК,9,0.00018,0.01787
5959,ЦЬМ,3,6.0e-05,0.00596
5960,ЦЬН,1,2.0e-05,0.00199
5961,ЦЬО,28,0.00056,0.05561
5962,ЦЬП,2,4.0e-05,0.00397
5963,ЦЬР,1,2.0e-05,0.00199
5964,ЦЬЩ,1,2.0e-05,0.00199
5965,ЦЮБ,1,2.0e-05,0.00199
5966,ЦЮВ,5,0.0001,0.00993
5967,ЦЮГ,3,6.0e-05,0.00596
5968,ЦЮЖ,1,2.0e-05,0.00199
5969,ЦЮЗ,3,6.0e-05,0.00596
5970,ЦЮЙ,1,2.0e-05,0.00199
5971,ЦЮМ,1,2.0e-05,0.00199
5972,ЦЮП,1,2.0e-05,0.00199
5973,ЦЮХ,2,4.0e-05,0.00397
5974,ЦЮЦ,1,2.0e-05,0.00199
5975,ЦЮЧ,1,2.0e-05,0.00199
5976,ЦЯЄ,1,2.0e-05,0.00199
5977,ЦЯІ,7,0.00014,0.0139
5978,ЦЯБ,1,2.0e-05,0.00199
5979,ЦЯВ,1,2.0e-05,0.00199
5980,ЦЯД,3,6.0e-05,0.00596
5981,ЦЯЗ,3,6.0e-05,0.00596
5982,ЦЯЙ,1,2.0e-05,0.00199
5983,ЦЯК,2,4.0e-05,0.00397
5984,ЦЯЛ,2,4.0e-05,0.00397
5985,ЦЯМ,5,0.0001,0.00993
5986,ЦЯН,4,8.0e-05,0.00794
5987,ЦЯО,2,4.0e-05,0.00397
5988,ЦЯП,3,6.0e-05,0.00596
5989,ЦЯС,1,2.0e-05,0.00199
5990,ЦЯТ,22,0.00044,0.04369
5991,ЦЯХ,4,8.0e-05,0.00794
5992,ЦЯЩ,2,4.0e-05,0.00397
5993,ЦЯЮ,1,2.0e-05,0.00199
5994,ЦЯЯ,2,4.0e-05,0.00397
5995,ЧІВ,5,0.0001,0.00993
5996,ЧІГ,1,2.0e-05,0.00199
5997,ЧІД,2,4.0e-05,0.00397
5998,ЧІЗ,3,6.0e-05,0.00596
5999,ЧІЙ,2,4.0e-05,0.00397
6000,ЧІЛ,1,2.0e-05,0.00199
6001,ЧІМ,2,4.0e-05,0.00397
6002,ЧІН,3,6.0e-05,0.00596
6003,ЧІП,2,4.0e-05,0.00397
6004,ЧІР,4,8.0e-05,0.00794
6005,ЧІС,1,2.0e-05,0.00199
6006,ЧІТ,7,0.00014,0.0139
6007,ЧІЦ,1,2.0e-05,0.00199
6008,ЧІЯ,1,2.0e-05,0.00199
6009,ЧАЄ,13,0.00026,0.02582
6010,ЧАБ,2,4.0e-05,0.00397
6011,ЧАВ,21,0.00042,0.0417
6012,ЧАГ,1,2.0e-05,0.00199
6013,ЧАЗ,1,2.0e-05,0.00199
6014,ЧАЙ,19,0.00038,0.03773
6015,ЧАК,1,2.0e-05,0.00199
6016,ЧАЛ,6,0.00012,0.01192
6017,ЧАМ,1,2.0e-05,0.00199
6018,ЧАН,2,4.0e-05,0.00397
6019,ЧАО,1,2.0e-05,0.00199
6020,ЧАП,1,2.0e-05,0.00199
6021,ЧАР,6,0.00012,0.01192
6022,ЧАС,26,0.00052,0.05163
6023,ЧАТ,11,0.00022,0.02185
6024,ЧАШ,1,2.0e-05,0.00199
6025,ЧАЯ,1,2.0e-05,0.00199
6026,ЧВІ,3,6.0e-05,0.00596
6027,ЧВЕ,1,2.0e-05,0.00199
6028,ЧВИ,1,2.0e-05,0.00199
6029,ЧДО,2,4.0e-05,0.00397
6030,ЧЕА,2,4.0e-05,0.00397
6031,ЧЕБ,7,0.00014,0.0139
6032,ЧЕВ,14,0.00028,0.0278
6033,ЧЕД,6,0.00012,0.01192
6034,ЧЕЗ,4,8.0e-05,0.00794
6035,ЧЕЙ,3,6.0e-05,0.00596
6036,ЧЕК,3,6.0e-05,0.00596
6037,ЧЕЛ,2,4.0e-05,0.00397
6038,ЧЕМ,2,4.0e-05,0.00397
6039,ЧЕН,22,0.00044,0.04369
6040,ЧЕП,8,0.00016,0.01589
6041,ЧЕР,71,0.00141,0.141
6042,ЧЕС,3,6.0e-05,0.00596
6043,ЧЕТ,6,0.00012,0.01192
6044,ЧЕЩ,1,2.0e-05,0.00199
6045,ЧЕЯ,1,2.0e-05,0.00199
6046,ЧЕҐ,1,2.0e-05,0.00199
6047,ЧЗА,1,2.0e-05,0.00199
6048,ЧИІ,1,2.0e-05,0.00199
6049,ЧИЇ,1,2.0e-05,0.00199
6050,ЧИБ,1,2.0e-05,0.00199
6051,ЧИВ,40,0.00079,0.07944
6052,ЧИД,4,8.0e-05,0.00794
6053,ЧИЖ,1,2.0e-05,0.00199
6054,ЧИЗ,6,0.00012,0.01192
6055,ЧИЙ,3,6.0e-05,0.00596
6056,ЧИК,6,0.00012,0.01192
6057,ЧИЛ,7,0.00014,0.0139
6058,ЧИМ,20,0.0004,0.03972
6059,ЧИН,26,0.00052,0.05163
6060,ЧИО,1,2.0e-05,0.00199
6061,ЧИП,8,0.00016,0.01589
6062,ЧИР,1,2.0e-05,0.00199
6063,ЧИС,20,0.0004,0.03972
6064,ЧИТ,26,0.00052,0.05163
6065,ЧИФ,1,2.0e-05,0.00199
6066,ЧИХ,4,8.0e-05,0.00794
6067,ЧИЧ,1,2.0e-05,0.00199
6068,ЧИШ,3,6.0e-05,0.00596
6069,ЧИЩ,3,6.0e-05,0.00596
6070,ЧИЯ,5,0.0001,0.00993
6071,ЧКІ,1,2.0e-05,0.00199
6072,ЧКА,7,0.00014,0.0139
6073,ЧКИ,6,0.00012,0.01192
6074,ЧКО,8,0.00016,0.01589
6075,ЧКР,1,2.0e-05,0.00199
6076,ЧКУ,5,0.0001,0.00993
6077,ЧЛЕ,1,2.0e-05,0.00199
6078,ЧНІ,8,0.00016,0.01589
6079,ЧНА,1,2.0e-05,0.00199
6080,ЧНЕ,4,8.0e-05,0.00794
6081,ЧНИ,10,0.0002,0.01986
6082,ЧНО,17,0.00034,0.03376
6083,ЧНУ,2,4.0e-05,0.00397
6084,ЧОЇ,1,2.0e-05,0.00199
6085,ЧОВ,7,0.00014,0.0139
6086,ЧОГ,20,0.0004,0.03972
6087,ЧОД,1,2.0e-05,0.00199
6088,ЧОЗ,1,2.0e-05,0.00199
6089,ЧОК,5,0.0001,0.00993
6090,ЧОЛ,2,4.0e-05,0.00397
6091,ЧОМ,10,0.0002,0.01986
6092,ЧОР,17,0.00034,0.03376
6093,ЧОТ,11,0.00022,0.02185
6094,ЧПІ,4,8.0e-05,0.00794
6095,ЧПО,1,2.0e-05,0.00199
6096,ЧСА,2,4.0e-05,0.00397
6097,ЧСХ,4,8.0e-05,0.00794
6098,ЧТЕ,1,2.0e-05,0.00199
6099,ЧУЄ,4,8.0e-05,0.00794
6100,ЧУІ,1,2.0e-05,0.00199
6101,ЧУА,2,4.0e-05,0.00397
6102,ЧУВ,13,0.00026,0.02582
6103,ЧУД,12,0.00024,0.02383
6104,ЧУЙ,1,2.0e-05,0.00199
6105,ЧУК,1,2.0e-05,0.00199
6106,ЧУЛ,6,0.00012,0.01192
6107,ЧУН,2,4.0e-05,0.00397
6108,ЧУР,1,2.0e-05,0.00199
6109,ЧУС,2,4.0e-05,0.00397
6110,ЧУТ,9,0.00018,0.01787
6111,ЧУЦ,1,2.0e-05,0.00199
6112,ЧУЮ,2,4.0e-05,0.00397
6113,ЧЦІ,2,4.0e-05,0.00397
6114,ЧЧІ,2,4.0e-05,0.00397
6115,ЧЧЯ,3,6.0e-05,0.00596
6116,ЧЩО,1,2.0e-05,0.00199
6117,ЧЯК,2,4.0e-05,0.00397
6118,ЧЯН,1,2.0e-05,0.00199
6119,ЧЯС,2,4.0e-05,0.00397
6120,ЧЯУ,1,2.0e-05,0.00199
6121,ШІД,4,8.0e-05,0.00794
6122,ШІЗ,2,4.0e-05,0.00397
6123,ШІЙ,2,4.0e-05,0.00397
6124,ШІМ,1,2.0e-05,0.00199
6125,ШІН,1,2.0e-05,0.00199
6126,ШІП,1,2.0e-05,0.00199
6127,ШІР,1,2.0e-05,0.00199
6128,ШІС,4,8.0e-05,0.00794
6129,ШАЄ,5,0.0001,0.00993
6130,ШАВ,5,0.0001,0.00993
6131,ШАЗ,2,4.0e-05,0.00397
6132,ШАК,3,6.0e-05,0.00596
6133,ШАЛ,2,4.0e-05,0.00397
6134,ШАН,2,4.0e-05,0.00397
6135,ШАП,2,4.0e-05,0.00397
6136,ШАР,1,2.0e-05,0.00199
6137,ШАТ,2,4.0e-05,0.00397
6138,ШАЮ,1,2.0e-05,0.00199
6139,ШБІ,1,2.0e-05,0.00199
6140,ШВІ,2,4.0e-05,0.00397
6141,ШВИ,6,0.00012,0.01192
6142,ШВО,8,0.00016,0.01589
6143,ШДЕ,1,2.0e-05,0.00199
6144,ШДЖ,2,4.0e-05,0.00397
6145,ШДО,1,2.0e-05,0.00199
6146,ШЕІ,1,2.0e-05,0.00199
6147,ШЕА,3,6.0e-05,0.00596
6148,ШЕБ,1,2.0e-05,0.00199
6149,ШЕВ,5,0.0001,0.00993
6150,ШЕГ,4,8.0e-05,0.00794
6151,ШЕД,3,6.0e-05,0.00596
6152,ШЕЗ,8,0.00016,0.01589
6153,ШЕК,2,4.0e-05,0.00397
6154,ШЕЛ,3,6.0e-05,0.00596
6155,ШЕМ,1,2.0e-05,0.00199
6156,ШЕН,22,0.00044,0.04369
6157,ШЕО,3,6.0e-05,0.00596
6158,ШЕП,11,0.00022,0.02185
6159,ШЕР,1,2.0e-05,0.00199
6160,ШЕС,5,0.0001,0.00993
6161,ШЕТ,4,8.0e-05,0.00794
6162,ШЕХ,1,2.0e-05,0.00199
6163,ШЕЧ,1,2.0e-05,0.00199
6164,ШЕЯ,3,6.0e-05,0.00596
6165,ШЖУ,2,4.0e-05,0.00397
6166,ШЗН,1,2.0e-05,0.00199
6167,ШЗО,1,2.0e-05,0.00199
6168,ШИЇ,2,4.0e-05,0.00397
6169,ШИВ,18,0.00036,0.03575
6170,ШИД,2,4.0e-05,0.00397
6171,ШИЗ,4,8.0e-05,0.00794
6172,ШИЙ,13,0.00026,0.02582
6173,ШИК,1,2.0e-05,0.00199
6174,ШИЛ,11,0.00022,0.02185
6175,ШИМ,7,0.00014,0.0139
6176,ШИН,9,0.00018,0.01787
6177,ШИР,9,0.00018,0.01787
6178,ШИС,21,0.00042,0.0417
6179,ШИТ,4,8.0e-05,0.00794
6180,ШИФ,20,0.0004,0.03972
6181,ШИХ,12,0.00024,0.02383
6182,ШИЦ,2,4.0e-05,0.00397
6183,ШИЧ,1,2.0e-05,0.00199
6184,ШИЩ,2,4.0e-05,0.00397
6185,ШИЯ,4,8.0e-05,0.00794
6186,ШКІ,1,2.0e-05,0.00199
6187,ШКА,5,0.0001,0.00993
6188,ШКИ,11,0.00022,0.02185
6189,ШКО,6,0.00012,0.01192
6190,ШКР,1,2.0e-05,0.00199
6191,ШКУ,1,2.0e-05,0.00199
6192,ШЛІ,2,4.0e-05,0.00397
6193,ШЛА,2,4.0e-05,0.00397
6194,ШЛЕ,1,2.0e-05,0.00199
6195,ШЛИ,9,0.00018,0.01787
6196,ШЛО,2,4.0e-05,0.00397
6197,ШЛЮ,1,2.0e-05,0.00199
6198,ШЛЯ,4,8.0e-05,0.00794
6199,ШМА,2,4.0e-05,0.00397
6200,ШМЕ,3,6.0e-05,0.00596
6201,ШМИ,2,4.0e-05,0.00397
6202,ШМО,1,2.0e-05,0.00199
6203,ШНІ,7,0.00014,0.0139
6204,ШНА,3,6.0e-05,0.00596
6205,ШНЕ,1,2.0e-05,0.00199
6206,ШНИ,2,4.0e-05,0.00397
6207,ШНО,5,0.0001,0.00993
6208,ШНЯ,1,2.0e-05,0.00199
6209,ШОЇ,6,0.00012,0.01192
6210,ШОВ,19,0.00038,0.03773
6211,ШОГ,12,0.00024,0.02383
6212,ШОД,1,2.0e-05,0.00199
6213,ШОМ,3,6.0e-05,0.00596
6214,ШОР,1,2.0e-05,0.00199
6215,ШОТ,2,4.0e-05,0.00397
6216,ШОЮ,2,4.0e-05,0.00397
6217,ШПА,1,2.0e-05,0.00199
6218,ШПЕ,2,4.0e-05,0.00397
6219,ШПО,3,6.0e-05,0.00596
6220,ШПР,2,4.0e-05,0.00397
6221,ШРІ,1,2.0e-05,0.00199
6222,ШСО,2,4.0e-05,0.00397
6223,ШСТ,1,2.0e-05,0.00199
6224,ШСЯ,3,6.0e-05,0.00596
6225,ШТІ,10,0.0002,0.01986
6226,ШТА,3,6.0e-05,0.00596
6227,ШТВ,1,2.0e-05,0.00199
6228,ШТИ,1,2.0e-05,0.00199
6229,ШТО,8,0.00016,0.01589
6230,ШТР,1,2.0e-05,0.00199
6231,ШТУ,6,0.00012,0.01192
6232,ШУЄ,2,4.0e-05,0.00397
6233,ШУВ,6,0.00012,0.01192
6234,ШУД,1,2.0e-05,0.00199
6235,ШУЗ,1,2.0e-05,0.00199
6236,ШУК,12,0.00024,0.02383
6237,ШУМ,1,2.0e-05,0.00199
6238,ШУН,1,2.0e-05,0.00199
6239,ШУП,1,2.0e-05,0.00199
6240,ШУС,3,6.0e-05,0.00596
6241,ШУХ,4,8.0e-05,0.00794
6242,ШУЧ,2,4.0e-05,0.00397
6243,ШУЮ,1,2.0e-05,0.00199
6244,ШУЯ,2,4.0e-05,0.00397
6245,ШХІ,1,2.0e-05,0.00199
6246,ШЧУ,2,4.0e-05,0.00397
6247,ШЩО,4,8.0e-05,0.00794
6248,ШЯК,4,8.0e-05,0.00794
6249,ЩІВ,1,2.0e-05,0.00199
6250,ЩІД,2,4.0e-05,0.00397
6251,ЩІЗ,1,2.0e-05,0.00199
6252,ЩІЙ,1,2.0e-05,0.00199
6253,ЩІЛ,1,2.0e-05,0.00199
6254,ЩІО,1,2.0e-05,0.00199
6255,ЩІС,1,2.0e-05,0.00199
6256,ЩІЯ,1,2.0e-05,0.00199
6257,ЩАЄ,1,2.0e-05,0.00199
6258,ЩАЗ,1,2.0e-05,0.00199
6259,ЩАМ,3,6.0e-05,0.00596
6260,ЩАН,1,2.0e-05,0.00199
6261,ЩАС,4,8.0e-05,0.00794
6262,ЩАХ,1,2.0e-05,0.00199
6263,ЩЕІ,1,2.0e-05,0.00199
6264,ЩЕА,1,2.0e-05,0.00199
6265,ЩЕБ,3,6.0e-05,0.00596
6266,ЩЕВ,3,6.0e-05,0.00596
6267,ЩЕД,6,0.00012,0.01192
6268,ЩЕЖ,1,2.0e-05,0.00199
6269,ЩЕЗ,5,0.0001,0.00993
6270,ЩЕЙ,6,0.00012,0.01192
6271,ЩЕК,3,6.0e-05,0.00596
6272,ЩЕЛ,3,6.0e-05,0.00596
6273,ЩЕМ,1,2.0e-05,0.00199
6274,ЩЕН,15,0.0003,0.02979
6275,ЩЕО,4,8.0e-05,0.00794
6276,ЩЕП,7,0.00014,0.0139
6277,ЩЕР,1,2.0e-05,0.00199
6278,ЩЕС,1,2.0e-05,0.00199
6279,ЩЕТ,3,6.0e-05,0.00596
6280,ЩЕЯ,2,4.0e-05,0.00397
6281,ЩИЙ,1,2.0e-05,0.00199
6282,ЩИН,2,4.0e-05,0.00397
6283,ЩИР,11,0.00022,0.02185
6284,ЩИТ,2,4.0e-05,0.00397
6285,ЩОІ,3,6.0e-05,0.00596
6286,ЩОЇ,1,2.0e-05,0.00199
6287,ЩОА,2,4.0e-05,0.00397
6288,ЩОБ,46,0.00091,0.09135
6289,ЩОВ,30,0.0006,0.05958
6290,ЩОГ,2,4.0e-05,0.00397
6291,ЩОД,15,0.0003,0.02979
6292,ЩОЖ,14,0.00028,0.0278
6293,ЩОЗ,12,0.00024,0.02383
6294,ЩОЙ,14,0.00028,0.0278
6295,ЩОК,10,0.0002,0.01986
6296,ЩОЛ,4,8.0e-05,0.00794
6297,ЩОМ,12,0.00024,0.02383
6298,ЩОН,16,0.00032,0.03178
6299,ЩОО,5,0.0001,0.00993
6300,ЩОП,13,0.00026,0.02582
6301,ЩОР,6,0.00012,0.01192
6302,ЩОС,18,0.00036,0.03575
6303,ЩОТ,19,0.00038,0.03773
6304,ЩОУ,5,0.0001,0.00993
6305,ЩОХ,2,4.0e-05,0.00397
6306,ЩОЦ,17,0.00034,0.03376
6307,ЩОЧ,5,0.0001,0.00993
6308,ЩОЩ,2,4.0e-05,0.00397
6309,ЩОЯ,16,0.00032,0.03178
6310,ЩТА,1,2.0e-05,0.00199
6311,ЩУВ,1,2.0e-05,0.00199
6312,ЩУС,1,2.0e-05,0.00199
6313,ЩУЮ,1,2.0e-05,0.00199
6314,ЩУЯ,1,2.0e-05,0.00199
6315,ЬІБ,1,2.0e-05,0.00199
6316,ЬІВ,2,4.0e-05,0.00397
6317,ЬІЗ,4,8.0e-05,0.00794
6318,ЬІН,2,4.0e-05,0.00397
6319,ЬІП,2,4.0e-05,0.00397
6320,ЬІР,2,4.0e-05,0.00397
6321,ЬІС,3,6.0e-05,0.00596
6322,ЬІЩ,1,2.0e-05,0.00199
6323,ЬІЯ,1,2.0e-05,0.00199
6324,ЬЇЇ,1,2.0e-05,0.00199
6325,ЬЇХ,1,2.0e-05,0.00199
6326,ЬАВ,1,2.0e-05,0.00199
6327,ЬАЖ,1,2.0e-05,0.00199
6328,ЬАМ,2,4.0e-05,0.00397
6329,ЬАП,1,2.0e-05,0.00199
6330,ЬАТ,1,2.0e-05,0.00199
6331,ЬБІ,3,6.0e-05,0.00596
6332,ЬБЕ,1,2.0e-05,0.00199
6333,ЬБО,1,2.0e-05,0.00199
6334,ЬБУ,4,8.0e-05,0.00794
6335,ЬВІ,8,0.00016,0.01589
6336,ЬВА,1,2.0e-05,0.00199
6337,ЬВВ,1,2.0e-05,0.00199
6338,ЬВЕ,1,2.0e-05,0.00199
6339,ЬВИ,4,8.0e-05,0.00794
6340,ЬВМ,1,2.0e-05,0.00199
6341,ЬВО,4,8.0e-05,0.00794
6342,ЬВП,1,2.0e-05,0.00199
6343,ЬВЯ,1,2.0e-05,0.00199
6344,ЬГІ,2,4.0e-05,0.00397
6345,ЬГЛ,1,2.0e-05,0.00199
6346,ЬДІ,4,8.0e-05,0.00794
6347,ЬДА,2,4.0e-05,0.00397
6348,ЬДВ,1,2.0e-05,0.00199
6349,ЬДЕ,4,8.0e-05,0.00794
6350,ЬДЖ,1,2.0e-05,0.00199
6351,ЬДО,10,0.0002,0.01986
6352,ЬДУ,2,4.0e-05,0.00397
6353,ЬЕГ,1,2.0e-05,0.00199
6354,ЬЖЕ,2,4.0e-05,0.00397
6355,ЬЖУ,1,2.0e-05,0.00199
6356,ЬЗА,6,0.00012,0.01192
6357,ЬЗБ,1,2.0e-05,0.00199
6358,ЬЗВ,2,4.0e-05,0.00397
6359,ЬЗЛ,1,2.0e-05,0.00199
6360,ЬЗН,2,4.0e-05,0.00397
6361,ЬЗР,2,4.0e-05,0.00397
6362,ЬЗТ,1,2.0e-05,0.00199
6363,ЬЗУ,1,2.0e-05,0.00199
6364,ЬЙО,4,8.0e-05,0.00794
6365,ЬКІ,15,0.0003,0.02979
6366,ЬКА,17,0.00034,0.03376
6367,ЬКЕ,6,0.00012,0.01192
6368,ЬКИ,67,0.00133,0.13306
6369,ЬКЛ,1,2.0e-05,0.00199
6370,ЬКО,30,0.0006,0.05958
6371,ЬКУ,8,0.00016,0.01589
6372,ЬЛІ,3,6.0e-05,0.00596
6373,ЬЛА,1,2.0e-05,0.00199
6374,ЬЛЕ,3,6.0e-05,0.00596
6375,ЬЛИ,3,6.0e-05,0.00596
6376,ЬМІ,6,0.00012,0.01192
6377,ЬМА,7,0.00014,0.0139
6378,ЬМЕ,6,0.00012,0.01192
6379,ЬМИ,11,0.00022,0.02185
6380,ЬМО,4,8.0e-05,0.00794
6381,ЬМУ,3,6.0e-05,0.00596
6382,ЬНІ,3,6.0e-05,0.00596
6383,ЬНА,16,0.00032,0.03178
6384,ЬНЕ,16,0.00032,0.03178
6385,ЬНИ,6,0.00012,0.01192
6386,ЬНО,9,0.00018,0.01787
6387,ЬНУ,1,2.0e-05,0.00199
6388,ЬОЇ,1,2.0e-05,0.00199
6389,ЬОА,1,2.0e-05,0.00199
6390,ЬОБ,3,6.0e-05,0.00596
6391,ЬОВ,8,0.00016,0.01589
6392,ЬОГ,51,0.00101,0.10128
6393,ЬОД,7,0.00014,0.0139
6394,ЬОЙ,1,2.0e-05,0.00199
6395,ЬОК,1,2.0e-05,0.00199
6396,ЬОМ,17,0.00034,0.03376
6397,ЬОС,1,2.0e-05,0.00199
6398,ЬОТ,1,2.0e-05,0.00199
6399,ЬОХ,6,0.00012,0.01192
6400,ЬОЦ,2,4.0e-05,0.00397
6401,ЬОЧ,1,2.0e-05,0.00199
6402,ЬПІ,3,6.0e-05,0.00596
6403,ЬПА,6,0.00012,0.01192
6404,ЬПЕ,9,0.00018,0.01787
6405,ЬПО,16,0.00032,0.03178
6406,ЬПР,8,0.00016,0.01589
6407,ЬПУ,1,2.0e-05,0.00199
6408,ЬПЯ,1,2.0e-05,0.00199
6409,ЬРА,1,2.0e-05,0.00199
6410,ЬРЕ,1,2.0e-05,0.00199
6411,ЬРО,4,8.0e-05,0.00794
6412,ЬРУ,2,4.0e-05,0.00397
6413,ЬСА,2,4.0e-05,0.00397
6414,ЬСВ,1,2.0e-05,0.00199
6415,ЬСК,2,4.0e-05,0.00397
6416,ЬСЛ,2,4.0e-05,0.00397
6417,ЬСП,2,4.0e-05,0.00397
6418,ЬСС,1,2.0e-05,0.00199
6419,ЬСТ,7,0.00014,0.0139
6420,ЬСУ,1,2.0e-05,0.00199
6421,ЬСХ,1,2.0e-05,0.00199
6422,ЬСЯ,49,0.00097,0.09731
6423,ЬТІ,2,4.0e-05,0.00397
6424,ЬТА,21,0.00042,0.0417
6425,ЬТЕ,5,0.0001,0.00993
6426,ЬТИ,1,2.0e-05,0.00199
6427,ЬТО,5,0.0001,0.00993
6428,ЬТР,3,6.0e-05,0.00596
6429,ЬУБ,1,2.0e-05,0.00199
6430,ЬУВ,2,4.0e-05,0.00397
6431,ЬУД,1,2.0e-05,0.00199
6432,ЬУЖ,1,2.0e-05,0.00199
6433,ЬУЗ,1,2.0e-05,0.00199
6434,ЬУК,1,2.0e-05,0.00199
6435,ЬУН,6,0.00012,0.01192
6436,ЬУС,1,2.0e-05,0.00199
6437,ЬУТ,2,4.0e-05,0.00397
6438,ЬУЦ,1,2.0e-05,0.00199
6439,ЬУЯ,1,2.0e-05,0.00199
6440,ЬХІ,1,2.0e-05,0.00199
6441,ЬХА,1,2.0e-05,0.00199
6442,ЬХВ,3,6.0e-05,0.00596
6443,ЬЦІ,1,2.0e-05,0.00199
6444,ЬЦЕ,6,0.00012,0.01192
6445,ЬЦЬ,2,4.0e-05,0.00397
6446,ЬЦЮ,1,2.0e-05,0.00199
6447,ЬЦЯ,7,0.00014,0.0139
6448,ЬЧА,1,2.0e-05,0.00199
6449,ЬЧЕ,1,2.0e-05,0.00199
6450,ЬЧУ,2,4.0e-05,0.00397
6451,ЬШІ,2,4.0e-05,0.00397
6452,ЬША,4,8.0e-05,0.00794
6453,ЬШЕ,8,0.00016,0.01589
6454,ЬШИ,3,6.0e-05,0.00596
6455,ЬШК,1,2.0e-05,0.00199
6456,ЬШМ,2,4.0e-05,0.00397
6457,ЬШО,3,6.0e-05,0.00596
6458,ЬШТ,1,2.0e-05,0.00199
6459,ЬШЯ,1,2.0e-05,0.00199
6460,ЬЩЕ,2,4.0e-05,0.00397
6461,ЬЩО,11,0.00022,0.02185
6462,ЬЮО,1,2.0e-05,0.00199
6463,ЬЮФ,1,2.0e-05,0.00199
6464,ЬЯБ,1,2.0e-05,0.00199
6465,ЬЯВ,2,4.0e-05,0.00397
6466,ЬЯЗ,1,2.0e-05,0.00199
